0100:002:221021:132329:0368:001:H:100:0008:                :00+00000+000000000
0100:002:221021:132329:0368:002:S:100:0069:        81838146+00010010*000001997
0100:002:221021:132329:0368:003:W:100:0000:        81838146:00000000+000000000
0100:002:221021:132332:0368:004:S:100:0069:        81838146+00010010*000001997
0100:002:221021:132332:0368:005:W:100:0000:        81838146:00000000+000000000
0100:002:221021:132416:0368:006:V:101:0008:           00.0%:00+00002+000003994
0100:002:221021:132416:0368:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:132416:0368:008:T:110:0008:            0006:10+00001+000003994
0100:002:221021:132416:0368:009:F:100:0008:                :00+00002+000003994
0100:002:221021:132425:0369:001:H:100:0008:                :00+00000+000000000
0100:002:221021:132425:0369:002:S:100:0024:   7898524344914+00010010*000000950
0100:002:221021:132425:0369:003:W:100:0000:   7898524344914:00000000+000000000
0100:002:221021:132450:0369:004:V:101:0008:           00.0%:00+00001+000000950
0100:002:221021:132450:0369:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:132450:0369:006:T:110:0008:                :01+00001+000001000
0100:002:221021:132450:0369:007:T:114:0008:                :01+00001-000000050
0100:002:221021:132450:0369:008:F:100:0008:                :00+00001+000000950
0100:002:221021:132741:0370:001:H:100:0008:                :00+00000+000000000
0100:002:221021:132741:0370:002:S:100:0064:           41965+00010010*000001585
0100:002:221021:132741:0370:003:W:100:0000:           41965:00000000+000000000
0100:002:221021:132749:0370:004:S:100:0015:           40760+00010010*000000825
0100:002:221021:132749:0370:005:W:100:0000:           40760:00000000+000000000
0100:002:221021:132803:0370:006:S:100:0064:           42200+00010010*000001299
0100:002:221021:132803:0370:007:W:100:0000:           42200:00000000+000000000
0100:002:221021:132804:0370:008:S:100:0064:           42199+00010010*000001250
0100:002:221021:132804:0370:009:W:100:0000:           42199:00000000+000000000
0100:002:221021:132826:0370:010:V:101:0008:           00.0%:00+00004+000004959
0100:002:221021:132826:0370:011:V:100:0008:           00.0%:00+00004+000000000
0100:002:221021:132826:0370:012:T:110:0008:            0007:12+00001+000004959
0100:002:221021:132826:0370:013:F:100:0008:                :00+00004+000004959
0100:002:221021:133033:0371:001:H:100:0008:                :00+00000+000000000
0100:002:221021:133033:0371:002:S:100:0014:   8018190030839+00020010*000000071
0100:002:221021:133033:0371:003:W:100:0000:   8018190030839:00000000+000000000
0100:002:221021:133039:0371:004:V:101:0008:           00.0%:00+00002+000000142
0100:002:221021:133039:0371:005:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:133039:0371:006:T:111:0008:                :30+00001+000000937
0100:002:221021:133039:0371:007:T:112:0008:         0.00100:30+00001+000000142
0100:002:221021:133039:0371:008:F:100:0008:                :00+00002+000000142
0100:002:221021:135846:0372:001:H:100:0008:                :00+00000+000000000
0100:002:221021:135846:0372:002:S:100:0003:    798302090804+00010010*000000899
0100:002:221021:135846:0372:003:W:100:0000:    798302090804:00000000+000000000
0100:002:221021:135849:0372:004:S:100:0003:    050875823297+00010010*000004999
0100:002:221021:135849:0372:005:W:100:0000:    050875823297:00000000+000000000
0100:002:221021:135953:0372:006:V:101:0008:           00.0%:00+00002+000005898
0100:002:221021:135953:0372:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:135953:0372:008:T:110:0008:            0008:12+00001+000005898
0100:002:221021:135953:0372:009:F:100:0008:                :00+00002+000005898
0100:002:221021:140035:0373:001:H:100:0008:                :00+00000+000000000
0100:002:221021:140035:0373:002:S:100:0003:   6998882756310+00010010*000001499
0100:002:221021:140035:0373:003:W:100:0000:   6998882756310:00000000+000000000
0100:002:221021:140054:0373:004:V:101:0008:           00.0%:00+00001+000001499
0100:002:221021:140054:0373:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:140054:0373:006:T:110:0008:            0009:12+00001+000001499
0100:002:221021:140054:0373:007:F:100:0008:                :00+00001+000001499
0100:002:221021:140427:0374:001:H:100:0008:                :00+00000+000000000
0100:002:221021:140427:0374:002:S:100:0078:   7707285543149+00010010*000002997
0100:002:221021:140427:0374:003:W:100:0000:   7707285543149:00000000+000000000
0100:002:221021:140429:0374:004:S:100:0078:   7707285543149+00010010*000002997
0100:002:221021:140429:0374:005:W:100:0000:   7707285543149:00000000+000000000
0100:002:221021:140441:0374:006:V:101:0008:           00.0%:00+00002+000005994
0100:002:221021:140441:0374:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:140441:0374:008:T:110:0008:                :01+00001+000010000
0100:002:221021:140441:0374:009:T:114:0008:                :01+00001-000004006
0100:002:221021:140441:0374:010:F:100:0008:                :00+00002+000005994
0100:002:221021:141437:0375:001:H:100:0008:                :00+00000+000000000
0100:002:221021:141437:0375:002:S:100:0014:   8018190030822+00010010*000000160
0100:002:221021:141437:0375:003:W:100:0000:   8018190030822:00000000+000000000
0100:002:221021:141446:0375:004:V:101:0008:           00.0%:00+00001+000000160
0100:002:221021:141446:0375:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:141446:0375:006:T:111:0008:                :30+00001+000002000
0100:002:221021:141446:0375:007:T:112:0008:         0.00100:30+00001+000000303
0100:002:221021:141446:0375:008:T:115:0008:                :30+00001-000000944
0100:002:221021:141446:0375:009:T:116:0008:         0.00100:30+00001-000000143
0100:002:221021:141446:0375:010:F:100:0008:                :00+00001+000000160
0100:002:221021:141541:0376:001:H:100:0008:                :00+00000+000000000
0100:002:221021:141541:0376:002:S:100:0098:   7707194530971+00010010*000000420
0100:002:221021:141541:0376:003:W:100:0000:   7707194530971:00000000+000000000
0100:002:221021:141543:0376:004:S:100:0108:   7502288779744+00010010*000000375
0100:002:221021:141543:0376:005:W:100:0000:   7502288779744:00000000+000000000
0100:002:221021:141601:0376:006:V:101:0008:           00.0%:00+00002+000000795
0100:002:221021:141601:0376:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:141601:0376:008:T:110:0008:                :01+00001+000001000
0100:002:221021:141601:0376:009:T:114:0008:                :01+00001-000000205
0100:002:221021:141601:0376:010:F:100:0008:                :00+00002+000000795
0100:002:221021:141716:0377:001:H:100:0008:                :00+00000+000000000
0100:002:221021:141716:0377:002:S:100:0014:   8018190030839+00160010*000000071
0100:002:221021:141716:0377:003:W:100:0000:   8018190030839:00000000+000000000
0100:002:221021:141730:0377:004:V:101:0008:           00.0%:00+00016+000001136
0100:002:221021:141730:0377:005:V:100:0008:           00.0%:00+00016+000000000
0100:002:221021:141730:0377:006:T:111:0008:                :30+00001+000008000
0100:002:221021:141730:0377:007:T:112:0008:         0.00100:30+00001+000001212
0100:002:221021:141730:0377:008:T:115:0008:                :30+00001-000000502
0100:002:221021:141730:0377:009:T:116:0008:         0.00100:30+00001-000000076
0100:002:221021:141730:0377:010:F:100:0008:                :00+00016+000001136
0100:002:221021:141743:0378:001:H:100:0008:                :00+00000+000000000
0100:002:221021:141743:0378:002:S:100:0014:   8018190030839+00010010*000000071
0100:002:221021:141743:0378:003:W:100:0000:   8018190030839:00000000+000000000
0100:002:221021:141744:0378:004:S:100:0014:   8018190030839+00010010*000000071
0100:002:221021:141744:0378:005:W:100:0000:   8018190030839:00000000+000000000
0100:002:221021:141756:0378:006:V:101:0008:           00.0%:00+00002+000000142
0100:002:221021:141756:0378:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:141756:0378:008:T:111:0008:                :30+00001+000000937
0100:002:221021:141756:0378:009:T:112:0008:         0.00100:30+00001+000000142
0100:002:221021:141756:0378:010:F:100:0008:                :00+00002+000000142
0100:002:221021:142053:0379:001:H:100:0008:                :00+00000+000000000
0100:002:221021:142053:0379:002:S:101:0026:   7622300743574+00010010*000000097
0100:002:221021:142053:0379:003:W:100:0000:   7622300743574:00000000+000000000
0100:002:221021:142106:0379:004:V:101:0008:           00.0%:00+00001+000000097
0100:002:221021:142106:0379:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:142106:0379:006:T:111:0008:                :30+00001+000001000
0100:002:221021:142106:0379:007:T:112:0008:         0.00100:30+00001+000000152
0100:002:221021:142106:0379:008:T:115:0008:                :30+00001-000000363
0100:002:221021:142106:0379:009:T:116:0008:         0.00100:30+00001-000000055
0100:002:221021:142106:0379:010:F:100:0008:                :00+00001+000000097
0100:002:221021:143754:0380:001:H:100:0008:                :00+00000+000000000
0100:002:221021:143754:0380:002:S:100:0012:    193572818927+00010010*000003297
0100:002:221021:143754:0380:003:W:100:0000:    193572818927:00000000+000000000
0100:002:221021:143828:0380:004:V:101:0008:           00.0%:00+00001+000003297
0100:002:221021:143828:0380:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:143828:0380:006:T:110:0008:            0010:12+00001+000003297
0100:002:221021:143828:0380:007:F:100:0008:                :00+00001+000003297
0100:002:221021:144624:0381:001:H:100:0008:                :00+00000+000000000
0100:002:221021:144624:0381:002:S:100:0012:      1896939634+00010010*000002500
0100:002:221021:144624:0381:003:W:100:0000:      1896939634:00000000+000000000
0100:002:221021:144626:0381:004:S:100:0012:      1896939634+00010010*000002500
0100:002:221021:144626:0381:005:W:100:0000:      1896939634:00000000+000000000
0100:002:221021:144730:0381:006:V:101:0008:           00.0%:00+00002+000005000
0100:002:221021:144730:0381:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:144730:0381:008:T:111:0008:                :30+00001+000040000
0100:002:221021:144730:0381:009:T:112:0008:         0.00100:30+00001+000006061
0100:002:221021:144730:0381:010:T:115:0008:                :30+00001-000007003
0100:002:221021:144730:0381:011:T:116:0008:         0.00100:30+00001-000001061
0100:002:221021:144730:0381:012:F:100:0008:                :00+00002+000005000
0100:002:221021:144803:0382:001:H:100:0008:                :00+00000+000000000
0100:002:221021:144803:0382:002:P:101:0054:        00000000:00+00000+000000000
0100:002:221021:144811:0382:003:S:100:0038:    195251698684+00010010*000004460
0100:002:221021:144811:0382:004:W:100:0000:    195251698776:00000000+000000000
0100:002:221021:144814:0382:005:S:100:0004:          164053+00010010*000000697
0100:002:221021:144814:0382:006:W:100:0000:          164053:00000000+000000000
0100:002:221021:144846:0382:007:S:100:0053:   3423473020233+00010010*000006860
0100:002:221021:144846:0382:008:W:100:0000:   3423473020233:00000000+000000000
0100:002:221021:144949:0382:009:V:101:0008:           00.0%:00+00003+000012017
0100:002:221021:144949:0382:010:V:100:0008:           00.0%:00+00003+000000000
0100:002:221021:144949:0382:011:T:110:0008:            0007:10+00001+000012017
0100:002:221021:144949:0382:012:F:100:0008:                :00+00003+000012017
0100:002:221021:145002:0383:001:H:100:0008:                :00+00000+000000000
0100:002:221021:145002:0383:002:P:101:0054:        00000000:00+00000+000000000
0100:002:221021:145009:0383:003:S:100:0026:    040000576396+00010010*000001375
0100:002:221021:145009:0383:004:W:100:0000:    040000576396:00000000+000000000
0100:002:221021:145023:0383:005:S:100:0069:       179848709+00010010*000000297
0100:002:221021:145023:0383:006:W:100:0000:       179848709:00000000+000000000
0100:002:221021:145027:0383:007:S:100:0015:           39200+00010010*000000130
0100:002:221021:145027:0383:008:W:100:0000:           39200:00000000+000000000
0100:002:221021:145030:0383:009:S:100:0015:           36953+00010010*000000170
0100:002:221021:145030:0383:010:W:100:0000:           36953:00000000+000000000
0100:002:221021:145044:0383:011:V:101:0008:           00.0%:00+00004+000001972
0100:002:221021:145044:0383:012:V:100:0008:           00.0%:00+00004+000000000
0100:002:221021:145044:0383:013:T:110:0008:                :01+00001+000002000
0100:002:221021:145044:0383:014:T:114:0008:                :01+00001-000000028
0100:002:221021:145044:0383:015:F:100:0008:                :00+00004+000001972
0100:002:221021:145104:0384:001:H:100:0008:                :00+00000+000000000
0100:002:221021:145104:0384:002:P:101:0054:        00000000:00+00000+000000000
0100:002:221021:145112:0384:003:S:100:0004:         2125939+00010010*000000697
0100:002:221021:145112:0384:004:W:100:0000:         2125939:00000000+000000000
0100:002:221021:145117:0384:005:S:100:0034:           41382+00010010*000002975
0100:002:221021:145117:0384:006:W:100:0000:           41382:00000000+000000000
0100:002:221021:145126:0384:007:S:100:0038:    196039133571+00010010*000004460
0100:002:221021:145126:0384:008:W:100:0000:    196039133601:00000000+000000000
0100:002:221021:145130:0384:009:S:100:0001:    031655531908+00010010*000001697
0100:002:221021:145130:0384:010:W:100:0000:    031655531908:00000000+000000000
0100:002:221021:145143:0384:011:S:100:0034:       109151262+00010010*000001497
0100:002:221021:145143:0384:012:W:100:0000:       109151262:00000000+000000000
0100:002:221021:145145:0384:013:S:100:0001:    098691046254+00010010*000001467
0100:002:221021:145145:0384:014:W:100:0000:    098691046254:00000000+000000000
0100:002:221021:145220:0384:015:V:101:0008:           00.0%:00+00006+000012793
0100:002:221021:145220:0384:016:V:100:0008:           00.0%:00+00006+000000000
0100:002:221021:145220:0384:017:T:110:0008:                :01+00001+000013000
0100:002:221021:145220:0384:018:T:114:0008:                :01+00001-000000207
0100:002:221021:145220:0384:019:F:100:0008:                :00+00006+000012793
0100:002:221021:145526:0385:001:H:100:0008:                :00+00000+000000000
0100:002:221021:145526:0385:002:S:100:0080:   8411135350342+00010010*000000550
0100:002:221021:145526:0385:003:W:100:0000:   8411135350342:00000000+000000000
0100:002:221021:145528:0385:004:S:100:0024:   7750075022256+00010010*000000337
0100:002:221021:145528:0385:005:W:100:0000:   7750075022256:00000000+000000000
0100:002:221021:145529:0385:006:S:100:0024:   7750075022287+00010010*000000337
0100:002:221021:145529:0385:007:W:100:0000:   7750075022287:00000000+000000000
0100:002:221021:145541:0385:008:S:100:0053:   8436038834935+00010010*000002975
0100:002:221021:145541:0385:009:W:100:0000:   8436038834935:00000000+000000000
0100:002:221021:145544:0385:010:S:100:0001:    667555168854+00010010*000001297
0100:002:221021:145544:0385:011:W:100:0000:    667555168854:00000000+000000000
0100:002:221021:145545:0385:012:S:100:0001:    667554687417+00010010*000001297
0100:002:221021:145545:0385:013:W:100:0000:    667554687417:00000000+000000000
0100:002:221021:145617:0385:014:V:101:0008:           00.0%:00+00006+000006793
0100:002:221021:145617:0385:015:V:100:0008:           00.0%:00+00006+000000000
0100:002:221021:145617:0385:016:T:110:0008:            0008:10+00001+000006793
0100:002:221021:145617:0385:017:F:100:0008:                :00+00006+000006793
0100:002:221021:145629:0386:001:H:100:0008:                :00+00000+000000000
0100:002:221021:145629:0386:002:P:101:0040:        00000000:00+00000+000000000
0100:002:221021:145639:0386:003:S:100:0003:   7453038497282+00010010*000002299
0100:002:221021:145639:0386:004:W:100:0000:   7453038497282:00000000+000000000
0100:002:221021:145642:0386:005:S:100:0003:    074108448194+00010010*000008897
0100:002:221021:145642:0386:006:W:100:0000:    074108448194:00000000+000000000
0100:002:221021:145646:0386:007:S:100:0003:    074108400901+00010010*000011397
0100:002:221021:145646:0386:008:W:100:0000:    074108400901:00000000+000000000
0100:002:221021:145657:0386:009:S:100:0041:   4064535949841+00010010*000003599
0100:002:221021:145657:0386:010:W:100:0000:   4064535949841:00000000+000000000
0100:002:221021:145658:0386:011:S:100:0041:   4065449388276+00010010*000003099
0100:002:221021:145658:0386:012:W:100:0000:   4065449388276:00000000+000000000
0100:002:221021:145709:0386:013:S:100:0069:       196130552+00010010*000000525
0100:002:221021:145709:0386:014:W:100:0000:       196130552:00000000+000000000
0100:002:221021:145717:0386:015:S:100:0015:           40352+00010010*000000825
0100:002:221021:145717:0386:016:W:100:0000:           40352:00000000+000000000
0100:002:221021:145811:0386:017:V:101:0008:           00.0%:00+00007+000030641
0100:002:221021:145811:0386:018:V:100:0008:           00.0%:00+00007+000000000
0100:002:221021:145811:0386:019:T:110:0008:            0009:10+00001+000030641
0100:002:221021:145811:0386:020:F:100:0008:                :00+00007+000030641
0100:002:221021:145832:0387:001:H:100:0008:                :00+00000+000000000
0100:002:221021:145832:0387:002:P:101:0040:        00000000:00+00000+000000000
0100:002:221021:145841:0387:003:S:100:0015:           40762+00010010*000000799
0100:002:221021:145841:0387:004:W:100:0000:           40762:00000000+000000000
0100:002:221021:145846:0387:005:S:100:0034:       107161371+00010010*000000597
0100:002:221021:145846:0387:006:W:100:0000:       107161371:00000000+000000000
0100:002:221021:145855:0387:007:S:100:0015:           39341+00010010*000001399
0100:002:221021:145855:0387:008:W:100:0000:           39341:00000000+000000000
0100:002:221021:145906:0387:009:S:100:0015:           41402+00010010*000000699
0100:002:221021:145906:0387:010:W:100:0000:           41402:00000000+000000000
0100:002:221021:145909:0387:011:S:100:0015:           40360+00010010*000000825
0100:002:221021:145909:0387:012:W:100:0000:           40360:00000000+000000000
0100:002:221021:145912:0387:013:S:100:0037:   7453048907535+00010010*000000045
0100:002:221021:145912:0387:014:W:100:0000:   7453048907535:00000000+000000000
0100:002:221021:145915:0387:015:S:100:0037:   7453048907511+00010010*000000045
0100:002:221021:145915:0387:016:W:100:0000:   7453048907511:00000000+000000000
0100:002:221021:145917:0387:017:S:100:0037:   7453048907498+00010010*000000045
0100:002:221021:145917:0387:018:W:100:0000:   7453048907498:00000000+000000000
0100:002:221021:145920:0387:019:S:100:0037:   7453048907504+00010010*000000045
0100:002:221021:145920:0387:020:W:100:0000:   7453048907504:00000000+000000000
0100:002:221021:145923:0387:021:S:100:0037:   7453048907511+00010010*000000045
0100:002:221021:145923:0387:022:W:100:0000:   7453048907511:00000000+000000000
0100:002:221021:145944:0387:023:V:101:0008:           00.0%:00+00010+000004544
0100:002:221021:145944:0387:024:V:100:0008:           00.0%:00+00010+000000000
0100:002:221021:145944:0387:025:T:110:0008:            0010:10+00001+000004544
0100:002:221021:145944:0387:026:F:100:0008:                :00+00010+000004544
0100:002:221021:150015:0388:001:H:100:0008:                :00+00000+000000000
0100:002:221021:150015:0388:002:P:101:0010:        00000000:00+00000+000000000
0100:002:221021:150017:0388:003:S:100:0012:    886952772246+00010010*000003350
0100:002:221021:150017:0388:004:W:100:0000:    886952772246:00000000+000000000
0100:002:221021:150108:0388:005:V:101:0008:           00.0%:00+00001+000003350
0100:002:221021:150108:0388:006:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:150108:0388:007:T:110:0008:                :01+00001+000005000
0100:002:221021:150108:0388:008:T:114:0008:                :01+00001-000001650
0100:002:221021:150108:0388:009:F:100:0008:                :00+00001+000003350
0100:002:221021:150133:0389:001:H:100:0008:                :00+00000+000000000
0100:002:221021:150133:0389:002:S:100:0004:   8338021018585+00010010*000000997
0100:002:221021:150133:0389:003:W:100:0000:   8338021018585:00000000+000000000
0100:002:221021:150158:0389:004:V:101:0008:           00.0%:00+00001+000000997
0100:002:221021:150158:0389:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:150158:0389:006:T:110:0008:            0011:10+00001+000000997
0100:002:221021:150158:0389:007:F:100:0008:                :00+00001+000000997
0100:002:221021:150241:0390:001:H:100:0008:                :00+00000+000000000
0100:002:221021:150241:0390:002:P:101:0054:        00000000:00+00000+000000000
0100:002:221021:150244:0390:003:S:100:0004:       114123138+00010010*000003297
0100:002:221021:150244:0390:004:W:100:0000:       114123138:00000000+000000000
0100:002:221021:150246:0390:005:S:100:0047:   4062064027962+00010010*000007565
0100:002:221021:150246:0390:006:W:100:0000:   4062064031631:00000000+000000000
0100:002:221021:150314:0390:007:V:101:0008:           00.0%:00+00002+000010862
0100:002:221021:150314:0390:008:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:150314:0390:009:T:110:0008:            0012:10+00001+000010862
0100:002:221021:150314:0390:010:F:100:0008:                :00+00002+000010862
0100:002:221021:150339:0391:001:H:100:0008:                :00+00000+000000000
0100:002:221021:150339:0391:002:P:101:0054:        00000000:00+00000+000000000
0100:002:221021:150342:0391:003:S:100:0024:   7897042012183+00010010*000000400
0100:002:221021:150342:0391:004:W:100:0000:   7897042012183:00000000+000000000
0100:002:221021:150345:0391:005:S:100:0024:   7897042013777+00010010*000000697
0100:002:221021:150345:0391:006:W:100:0000:   7897042013777:00000000+000000000
0100:002:221021:150348:0391:007:S:100:0024:   7897042013791+00010010*000000697
0100:002:221021:150348:0391:008:W:100:0000:   7897042013791:00000000+000000000
0100:002:221021:150353:0391:009:S:100:0015:      1614930140+00010010*000001797
0100:002:221021:150353:0391:010:W:100:0000:      1614930140:00000000+000000000
0100:002:221021:150356:0391:011:S:100:0024:    793366219000+00010010*000000377
0100:002:221021:150356:0391:012:W:100:0000:    793366219000:00000000+000000000
0100:002:221021:150358:0391:013:S:100:0024:    793366219031+00010010*000000377
0100:002:221021:150358:0391:014:W:100:0000:    793366219031:00000000+000000000
0100:002:221021:150402:0391:015:S:100:0037:   4005900489753+00010010*000000340
0100:002:221021:150402:0391:016:W:100:0000:   4005900489753:00000000+000000000
0100:002:221021:150431:0391:017:V:101:0008:           00.0%:00+00007+000004685
0100:002:221021:150431:0391:018:V:100:0008:           00.0%:00+00007+000000000
0100:002:221021:150431:0391:019:T:110:0008:            0013:10+00001+000004685
0100:002:221021:150431:0391:020:F:100:0008:                :00+00007+000004685
0100:002:221021:150443:0392:001:H:100:0008:                :00+00000+000000000
0100:002:221021:150443:0392:002:S:100:0004:       114122756+00010010*000002997
0100:002:221021:150443:0392:003:W:100:0000:       114122756:00000000+000000000
0100:002:221021:150509:0392:004:V:101:0008:           00.0%:00+00001+000002997
0100:002:221021:150509:0392:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:150509:0392:006:T:110:0008:            0014:10+00001+000002997
0100:002:221021:150509:0392:007:F:100:0008:                :00+00001+000002997
0100:002:221021:150544:0393:001:H:100:0008:                :00+00000+000000000
0100:002:221021:150544:0393:002:P:101:0046:        00000000:00+00000+000000000
0100:002:221021:150548:0393:003:S:100:0012:    195204539682+00010010*000005660
0100:002:221021:150548:0393:004:W:100:0000:    195204539712:00000000+000000000
0100:002:221021:150552:0393:005:S:100:0105:    196149619064+00010010*000006450
0100:002:221021:150552:0393:006:W:100:0000:    196149619118:00000000+000000000
0100:002:221021:150554:0393:007:S:100:0012:    194498178003+00010010*000007999
0100:002:221021:150554:0393:008:W:100:0000:    194498177983:00000000+000000000
0100:002:221021:150630:0393:009:A:100:0808:        00000808:00+00001+000000000
0100:002:221021:150630:0393:010:l:100:000:0407:0003:00:808:                   
0100:002:221021:150630:0393:011:D:170:0000:                :00+00001-000001162
0100:002:221021:150659:0393:012:V:101:0008:           00.0%:00+00003+000018947
0100:002:221021:150659:0393:013:V:100:0008:           00.0%:00+00003+000000000
0100:002:221021:150659:0393:014:T:110:0008:            0015:10+00001+000018947
0100:002:221021:150659:0393:015:F:100:0008:                :00+00003+000018947
0100:002:221021:150733:0394:001:H:100:0008:                :00+00000+000000000
0100:002:221021:150733:0394:002:S:100:0003:   7453054638911+00010010*000008699
0100:002:221021:150733:0394:003:W:100:0000:   7453054638911:00000000+000000000
0100:002:221021:150758:0394:004:D:180:0000:           02.0%:00+00001-000000174
0100:002:221021:150820:0394:005:V:101:0008:           00.0%:00+00001+000008525
0100:002:221021:150820:0394:006:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:150820:0394:007:T:110:0008:                :01+00001+000009000
0100:002:221021:150820:0394:008:T:114:0008:                :01+00001-000000475
0100:002:221021:150820:0394:009:F:100:0008:                :00+00001+000008525
0100:002:221021:150851:0395:001:H:100:0008:                :00+00000+000000000
0100:002:221021:150851:0395:002:S:100:0003:   8680524106352+00050010*000000499
0100:002:221021:150851:0395:003:W:100:0000:   8680524106352:00000000+000000000
0100:002:221021:150858:0395:004:S:100:0053:   3351500009848+00010010*000004530
0100:002:221021:150858:0395:005:W:100:0000:   3351500009848:00000000+000000000
0100:002:221021:150909:0395:006:V:101:0008:           00.0%:00+00006+000007025
0100:002:221021:150909:0395:007:V:100:0008:           00.0%:00+00006+000000000
0100:002:221021:150909:0395:008:T:110:0008:                :01+00001+000010000
0100:002:221021:150909:0395:009:T:114:0008:                :01+00001-000002975
0100:002:221021:150909:0395:010:F:100:0008:                :00+00006+000007025
0100:002:221021:150940:0396:001:H:100:0008:                :00+00000+000000000
0100:002:221021:150940:0396:002:S:100:0083:   7622210521811+00010010*000000197
0100:002:221021:150940:0396:003:W:100:0000:   7622210521811:00000000+000000000
0100:002:221021:150945:0396:004:S:100:0034:           41916+00010010*000002150
0100:002:221021:150945:0396:005:W:100:0000:           41916:00000000+000000000
0100:002:221021:150959:0396:006:V:101:0008:           00.0%:00+00002+000002347
0100:002:221021:150959:0396:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:150959:0396:008:T:110:0008:            0016:10+00001+000002347
0100:002:221021:150959:0396:009:F:100:0008:                :00+00002+000002347
0100:002:221021:151017:0397:001:H:100:0008:                :00+00000+000000000
0100:002:221021:151017:0397:002:P:101:0038:        00000000:00+00000+000000000
0100:002:221021:151209:0397:003:S:100:0001:   7453048914878+00010010*000000897
0100:002:221021:151209:0397:004:W:100:0000:   7453048914878:00000000+000000000
0100:002:221021:151211:0397:005:S:100:0001:   7453048914878+00010010*000000897
0100:002:221021:151211:0397:006:W:100:0000:   7453048914878:00000000+000000000
0100:002:221021:151214:0397:007:S:100:0001:    031655531908+00010010*000001697
0100:002:221021:151214:0397:008:W:100:0000:    031655531908:00000000+000000000
0100:002:221021:151217:0397:009:S:100:0098:   7707194534160+00010010*000000280
0100:002:221021:151217:0397:010:W:100:0000:   7707194534160:00000000+000000000
0100:002:221021:151225:0397:011:S:100:0098:   7707194530544+00010010*000000420
0100:002:221021:151225:0397:012:W:100:0000:   7707194530544:00000000+000000000
0100:002:221021:151229:0397:013:S:100:0098:   7707773834643+00010010*000000535
0100:002:221021:151229:0397:014:W:100:0000:   7707773834643:00000000+000000000
0100:002:221021:151232:0397:015:S:100:0098:   7707773830539+00010010*000000420
0100:002:221021:151232:0397:016:W:100:0000:   7707773830539:00000000+000000000
0100:002:221021:151239:0397:017:S:100:0098:   7707194534153+00010010*000000460
0100:002:221021:151239:0397:018:W:100:0000:   7707194534153:00000000+000000000
0100:002:221021:151248:0397:019:S:100:0098:   7707773834117+00010010*000000420
0100:002:221021:151248:0397:020:W:100:0000:   7707773834117:00000000+000000000
0100:002:221021:151253:0397:021:S:100:0098:   7707194530018+00010010*000000420
0100:002:221021:151253:0397:022:W:100:0000:   7707194530018:00000000+000000000
0100:002:221021:151257:0397:023:S:100:0098:   7707773837156+00010010*000000420
0100:002:221021:151257:0397:024:W:100:0000:   7707773837156:00000000+000000000
0100:002:221021:151301:0397:025:S:100:0098:   7707194530025+00010010*000000420
0100:002:221021:151301:0397:026:W:100:0000:   7707194530025:00000000+000000000
0100:002:221021:151326:0397:027:S:100:0012:   0670087006440+00010010*000003460
0100:002:221021:151326:0397:028:W:100:0000:   0670087006426:00000000+000000000
0100:002:221021:151335:0397:029:S:100:0064:           42219+00010010*000005350
0100:002:221021:151335:0397:030:W:100:0000:           42219:00000000+000000000
0100:002:221021:151340:0397:031:S:100:0001:    031655531908+00010010*000001697
0100:002:221021:151340:0397:032:W:100:0000:    031655531908:00000000+000000000
0100:002:221021:151415:0397:033:V:101:0008:           00.0%:00+00015+000017793
0100:002:221021:151415:0397:034:V:100:0008:           00.0%:00+00015+000000000
0100:002:221021:151415:0397:035:T:110:0008:            0017:10+00001+000017793
0100:002:221021:151415:0397:036:F:100:0008:                :00+00015+000017793
0100:002:221021:151437:0398:001:F:000:0008:        00000029:02+00000+000000000
0100:002:221021:151518:0399:001:F:000:0008:        00000029:01+00000+000000000
0100:002:221021:151532:0400:001:H:100:0008:                :00+00000+000000000
0100:002:221021:151532:0400:002:S:100:0004:    050875816152+00010010*000003699
0100:002:221021:151532:0400:003:W:100:0000:    050875816152:00000000+000000000
0100:002:221021:151606:0400:004:V:101:0008:           00.0%:00+00001+000003699
0100:002:221021:151606:0400:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:151606:0400:006:T:110:0008:            0011:12+00001+000003699
0100:002:221021:151606:0400:007:F:100:0008:                :00+00001+000003699
